ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2840,53,28280.685402303166,0.07853237838957072,1,974,7557,1709,8292
2841,24,27682.574670385085,0.08660234812598806,1,141,6014,1517,7390
2842,51,22778.693843195462,0.0451250530321841,1,339,10031,3277,12969
2843,30,34185.000004807545,0.217747679491425,0,15,0,0,-15
2844,33,23475.6781300751,0.05431239041265047,1,68,12201,1492,13625
2845,31,27237.485644007425,0.06735627157036603,1,382,20818,1451,21887
2846,42,34578.390236925734,0.2516200447049076,0,52,0,0,-52
2847,36,22693.136536397757,0.23642689484349633,1,49,7712,2113,9776
2848,21,21320.756095166187,0.15519686280301603,1,396,7603,1367,8574
2849,60,24231.795982283045,0.05465997002115264,1,2263,12969,2680,13386
2850,74,32653.15469930998,0.3232341350555347,1,707,7186,1894,8373
2851,18,31418.012066845666,0.38331808299743036,0,24,0,0,-24
2852,67,27238.654911485963,0.16434119523075993,1,52,9156,1405,10509
2853,31,22202.63062354344,0.16375693890373078,1,823,12321,1627,13125
2854,42,23593.631461859928,0.14769320473457048,0,7,0,0,-7
2855,45,35435.69864027777,0.0779936851293362,1,36,7332,1864,9160
2856,22,40172.661503903706,0.0018976835810203636,0,129,0,0,-129
2857,41,75102.22057207416,0.007278947619787679,1,112,18607,1511,20006
2858,51,52105.73659346533,0.035468638848811664,0,38,0,0,-38
2859,20,27904.002106589665,0.06736218207613112,1,1032,11692,1608,12268
2860,66,30026.76292948441,0.24753090159334218,1,1328,5652,1680,6004
2861,73,23732.7987278437,0.03605219462702407,1,763,5865,1495,6597
2862,48,26503.209627054548,0.16264961958218824,1,486,7388,1431,8333
2863,49,30422.750488069203,0.09828803828851461,1,683,7316,1810,8443
2864,30,22307.756369775347,0.0246614011187722,1,2034,5868,2919,6753
2865,29,23243.886092632627,0.043990405578999255,1,428,6528,1438,7538
2866,62,27936.42233903306,0.0008692439198662075,1,792,11026,1703,11937
2867,22,43018.95694328781,0.12826967635676928,0,50,0,0,-50
2868,19,47021.53181606502,0.03544746539894828,1,794,7947,3397,10550
2869,35,20261.36988335085,0.01164932517304754,1,437,17278,1463,18304
2870,34,22507.01733400177,0.05976422692617859,1,88,7275,2122,9309
2871,37,20693.91087511437,0.021178046352635194,0,231,0,0,-231
2872,19,22937.648475669943,0.0823987899522744,1,818,9617,2167,10966
2873,64,22694.24395224258,0.14546715434600482,0,218,0,0,-218
2874,20,21231.662418507025,0.035115599059261766,0,15,0,0,-15
2875,39,26403.43709271938,0.27140358814155824,0,21,0,0,-21
2876,20,40681.66119923781,0.3214890031172889,1,389,7586,3011,10208
2877,22,22736.88230483422,0.4077468956342321,0,19,0,0,-19
2878,65,21522.868300583483,0.017395497187062212,1,1618,11929,2464,12775
2879,44,26642.80899181314,0.13889320510636677,1,389,10607,3141,13359
2880,50,28317.401689510287,0.04384030342484571,1,1280,7525,1470,7715
2881,63,24629.527197286498,0.3125851449879254,1,778,11369,1576,12167
2882,64,29980.038204894634,0.038934405562933705,1,180,6904,1435,8159
2883,67,20333.835107958523,0.16832191963778823,0,17,0,0,-17
2884,73,24555.994107595612,0.2274524320655316,1,155,6637,1353,7835
2885,22,30036.91095226854,0.13198670037970747,1,190,5451,2109,7370
2886,26,42165.563318157336,0.02247392559098826,1,645,6179,4083,9617
2887,24,28205.120202302645,0.06782672290951836,0,38,0,0,-38
2888,32,21325.669957940474,0.30589603376308067,1,207,5505,1565,6863
2889,28,30095.371111543674,0.03615999998121332,1,166,6141,3318,9293
2890,29,20192.843117690194,0.012481160540616966,1,612,6470,3138,8996
2891,36,20832.596945429214,0.09671357978378106,1,1617,6667,1641,6691
2892,32,21120.239501066873,0.10144033276485996,0,41,0,0,-41
2893,36,32066.46968917467,0.32053064929430625,0,78,0,0,-78
2894,59,26731.495366289204,0.1900312528219004,1,1137,9381,1393,9637
2895,21,34696.083939669574,0.06292655210399938,0,36,0,0,-36
2896,24,28036.733874079455,0.07924955184205389,1,1548,6923,1461,6836
2897,34,20233.056610099236,0.12625850396120747,1,93,6310,1338,7555
2898,36,39235.149114202,0.12678805152059047,1,263,6685,2291,8713
2899,46,27850.461784679406,0.006430683130704251,1,1089,31849,1541,32301
2900,26,22680.558765958416,0.03164945395210907,0,51,0,0,-51
2901,44,23288.831470260986,0.12879346381596746,1,1498,5415,1870,5787
2902,38,22973.23369519389,0.25796418074475425,1,37,5980,2248,8191
2903,43,26907.07863771078,0.012925389719298297,0,86,0,0,-86
2904,47,20984.451341774402,0.09155945381375402,1,190,7053,2212,9075
2905,21,43758.29409841715,0.12520385089948496,1,62,10554,1480,11972
2906,24,27750.356817004147,0.017920825282021262,1,110,7501,1336,8727
2907,46,24989.72055963441,0.1582544439365887,1,599,12865,1546,13812
2908,46,90130.36779372042,0.11489845036407235,1,1023,43770,1481,44228
2909,60,24367.45883541628,0.23015715247444013,1,688,8746,2387,10445
2910,25,23656.135731565235,0.040018104470505765,0,47,0,0,-47
2911,33,23840.27867361922,0.12114975763017898,0,21,0,0,-21
2912,18,26294.286465921534,0.15933291317529572,1,92,11420,1550,12878
2913,67,21444.046242007273,0.05380129045548119,1,488,6972,1334,7818
2914,19,30847.330530497562,0.25372407712954353,0,33,0,0,-33
2915,37,21249.093079424256,0.014496262255895875,1,68,10331,1404,11667
2916,65,78214.09216513387,0.045723713232146496,1,282,9877,2346,11941
2917,58,43712.41076638017,0.0036187996182605567,1,368,7208,1365,8205
2918,49,27957.257910571523,0.025208972954036433,1,184,17082,1472,18370
2919,64,23967.518869374468,0.46220715759231323,0,55,0,0,-55
2920,52,22835.025222840806,0.2657090813734942,0,28,0,0,-28
2921,62,47633.43580920658,0.06719591565832497,1,202,9190,1505,10493
2922,47,36650.1028338062,0.07866483023748119,1,2263,6785,1373,5895
2923,43,28500.5646230112,0.028789869494151004,1,152,6154,2079,8081
2924,74,28906.73575086241,0.22378528391399993,1,198,7072,1466,8340
2925,40,36844.03811057871,0.3546436805739082,0,23,0,0,-23
2926,28,29501.474222254434,0.029894533857104465,1,417,7308,2027,8918
2927,26,52847.49685619953,0.03734152088433505,1,114,5442,1860,7188
2928,50,27844.137056726067,0.0925267569040662,1,476,18269,1480,19273
2929,66,22331.585510623445,0.0061438708292500055,1,871,7189,1732,8050
2930,72,23532.186104872562,0.1892409549235023,1,1431,6914,1772,7255
2931,33,24395.449982081096,0.1723902288170583,1,509,5666,1652,6809
2932,25,23461.64232715613,0.3147922483458726,1,706,6426,1371,7091
2933,32,20967.840009682695,0.28469278432420486,0,44,0,0,-44
2934,40,42236.46648519666,0.009259420213838227,1,797,11771,1405,12379
2935,21,42823.77297076277,0.051672289687200605,1,305,16265,1468,17428
2936,59,26301.24172163721,0.25627739061140303,1,386,6359,1944,7917
2937,30,37683.32429725828,0.10984910052644802,1,34,16757,3644,20367
2938,21,28417.932911546774,0.08931902884754313,1,207,8460,2067,10320
2939,66,46020.50377783622,0.18163680185713715,1,211,5703,1794,7286
2940,30,34414.82051601384,0.11222642015812805,1,66,5511,1972,7417
2941,32,28852.884059988995,0.1626413346855302,1,1904,9587,2075,9758
2942,72,37313.600896310876,0.14018765667275157,1,685,7729,1581,8625
2943,23,28941.936941035197,0.2643795031646426,0,55,0,0,-55
2944,53,28154.19061427469,0.05757425439737509,0,77,0,0,-77
2945,28,31342.19057045361,0.11761783804296988,1,217,5466,1658,6907
2946,29,57749.916503061606,0.20298843216602344,1,134,7581,1951,9398
2947,19,21650.17319215618,0.3183776646586325,0,72,0,0,-72
2948,45,22767.27437476791,0.44213888772851856,0,24,0,0,-24
2949,37,26960.03868968546,0.008611302119975293,1,747,6379,1374,7006
2950,26,23212.7271882525,0.2842244587268927,1,205,19769,1487,21051
2951,65,22170.444846210496,0.10506022451985107,0,8,0,0,-8
2952,27,27047.722471962898,0.05135588768914389,1,275,7356,1546,8627
2953,70,26353.850508840813,0.16948069903712537,1,469,19990,2505,22026
2954,57,72757.26073099049,0.030358505225473818,1,798,28313,1348,28863
2955,62,250077.18362197778,0.06342960050928657,1,274,13597,1361,14684
2956,18,21371.37262364789,0.10800579013387311,0,93,0,0,-93
2957,19,23297.130941025865,0.07129330681679423,1,449,8678,1432,9661
2958,68,21547.583164273587,0.2119067992057319,0,51,0,0,-51
2959,34,27931.564223505786,0.29838927774149016,1,174,7123,1521,8470
2960,27,22893.38424232899,0.034705579280875795,1,439,11031,1499,12091
2961,21,30238.91983972607,0.043557901131535286,1,23,6066,4163,10206
2962,43,32312.673864101504,0.06755145015468025,1,1274,5485,1877,6088
2963,51,21451.35634686732,0.3920951164543163,0,121,0,0,-121
2964,22,22118.454056407714,0.0898925914142303,1,768,5422,1771,6425
2965,71,27263.24632907577,0.045846603087906855,1,222,6204,1496,7478
2966,38,33918.367242317836,0.19776263958500362,1,1017,6810,1385,7178
2967,20,32264.641302071268,0.08205726540371004,1,443,144306,2447,146310
2968,33,21996.916899981632,0.31839168403312906,1,939,7261,1675,7997
2969,68,25748.399899221487,0.054085300201197395,1,29,15121,2797,17889
2970,28,32249.828759499338,0.004568587892732251,0,37,0,0,-37
2971,19,23572.23579694734,0.11799566371112265,1,678,7436,1388,8146
2972,52,27687.105360131693,0.16359116642758234,1,1063,6826,1344,7107
2973,38,28392.80956808102,0.14123299916858845,0,44,0,0,-44
2974,19,31910.355713238587,0.061183023666964216,1,44,9606,3970,13532
2975,34,22518.115540768555,0.23095939042197577,1,270,11577,1515,12822
2976,23,43503.016890039136,0.28147482928095435,1,976,5645,2748,7417
2977,30,29217.82756034738,0.2551965332288499,1,150,7816,1658,9324
2978,18,22857.933643334487,0.17280897081336963,1,143,7636,2081,9574
2979,53,40876.7988430546,0.033117691085363415,0,26,0,0,-26
2980,37,24246.418881544992,0.01589900583949227,1,108,7231,1344,8467
2981,18,55498.04690311202,0.3856678569866427,1,356,7929,1533,9106
2982,73,25521.836039186797,0.008861938679965771,1,69,6375,2853,9159
2983,21,21821.28679629318,0.000947799157307609,1,937,8235,1456,8754
2984,70,64581.56049665968,0.007830568406771946,1,891,6239,1577,6925
2985,41,47684.792712826704,0.12708991661222416,0,41,0,0,-41
2986,45,25782.586617061963,0.1614116538147394,0,163,0,0,-163
2987,37,26339.803343253217,0.07068489260122085,1,367,6575,1412,7620
2988,20,24954.849213450685,0.1761627695343079,1,50,9515,2710,12175
2989,48,64530.37978663916,0.06311124401246132,1,343,7163,2005,8825
2990,24,20183.417090057603,0.19761025706017774,1,152,5960,1720,7528
2991,43,21709.8537224243,0.007231083012221122,1,63,13160,1341,14438
2992,39,28661.585605730783,0.07299323100320018,1,554,10000,1360,10806
2993,44,33061.93952035134,0.015686773771601936,1,671,6285,2076,7690
2994,29,25671.07224803667,0.11767331408517293,0,65,0,0,-65
2995,29,44253.18190971638,0.0008567889966845831,0,6,0,0,-6
2996,40,26430.28355167024,0.04006645876595543,1,1702,5901,1926,6125
2997,50,20297.239579967274,0.002382467438467083,1,360,5369,1869,6878
2998,58,36556.77247889454,0.26663611953524985,1,352,12894,4669,17211
2999,34,21364.564377413983,0.0063510880041412155,1,1900,5286,1953,5339
3000,44,21680.509326134325,0.48892520472465595,0,7,0,0,-7
3001,36,33980.2372203883,0.39618401339064807,0,99,0,0,-99
3002,24,22189.879708090237,0.1265165324009835,1,173,8253,1863,9943
3003,67,22682.187703244683,0.5027615707143852,1,116,6517,1499,7900
3004,68,24853.063950964613,0.0716682751732782,1,536,7321,1771,8556
3005,38,33118.84724909801,0.06689293832128496,0,24,0,0,-24
3006,19,36630.71373411376,0.004857515004851391,1,200,15468,1383,16651
3007,26,22007.75818576852,0.1583895614923321,1,383,10322,1413,11352
3008,22,62704.04490514531,0.09287624668296655,1,26,21026,1413,22413
3009,18,32377.65347676559,0.04767098152988571,1,160,7133,1424,8397
3010,67,24047.62068956892,0.32555119303483704,1,918,18212,3985,21279
3011,28,21319.027923362562,0.17934313599708207,1,164,7185,1625,8646
3012,21,43868.78741689715,0.2557068538386223,1,1269,8278,1558,8567
3013,33,31375.45811088105,0.06669413272965086,1,507,11583,1465,12541
3014,34,49595.34589263926,0.16824467473950114,1,838,8520,1434,9116
3015,52,32118.768483142165,0.27905143814524297,1,1070,7395,1401,7726
3016,56,29873.112378234782,0.00020171294178083986,0,28,0,0,-28
3017,66,32263.10337177573,0.03084376805873432,1,1023,6131,2961,8069
3018,21,26090.460959372598,0.15037149877097164,1,316,5944,1403,7031
3019,30,27018.148725560768,0.06983684786245202,1,12,7196,1440,8624
3020,35,30496.62742230199,0.278936985779741,1,652,5987,2512,7847
3021,20,20279.75514452766,0.016025068922377435,1,295,21746,1904,23355
3022,25,20432.704793462308,0.011919323447963395,1,149,6402,1433,7686
3023,18,20149.44946028903,0.17380118563542335,0,31,0,0,-31
3024,62,22861.16164594545,0.029972576291868506,1,532,6886,1585,7939
3025,46,20064.842396512562,0.026724334111631113,0,59,0,0,-59
3026,24,26946.527495813676,0.12455857293551315,0,4,0,0,-4
3027,36,20893.943578274702,0.14152984771356444,0,89,0,0,-89
3028,36,20052.351437350306,0.3359025014045267,1,229,5267,1341,6379
3029,65,23856.058252555602,0.3007820877600733,0,19,0,0,-19
3030,28,21330.10864005163,0.0740364425903613,0,55,0,0,-55
3031,30,24503.849567388468,0.33484613984345446,0,59,0,0,-59
3032,40,25492.484725828224,0.2530795598255298,1,392,5338,1455,6401
3033,55,35786.41577336088,0.014209211151508465,1,739,5306,1845,6412
3034,24,22014.061099081315,0.1919197856411661,1,125,9860,6401,16136
3035,36,25557.62010399884,0.09162516511799752,0,23,0,0,-23
3036,23,20741.12433697607,0.20035347987954794,0,37,0,0,-37
3037,39,30108.33881287608,0.19790330840118772,0,40,0,0,-40
3038,30,31095.906437199417,0.0680607947600239,1,318,7755,1362,8799
3039,22,20045.590551461413,0.04427861217808982,1,67,6457,1615,8005
3040,50,27107.851684468947,0.0351725184704102,1,818,5535,1469,6186
3041,24,21262.396272730875,0.0778727250972953,1,32,11104,1883,12955
3042,21,22312.49827111431,0.0008526074069978548,1,638,5679,2600,7641
3043,32,20220.190427177422,0.17395609669600898,1,419,11156,1376,12113
3044,42,23900.82580125483,0.09514135618593662,0,15,0,0,-15
3045,36,20783.39190771723,0.15298189324257724,1,246,5677,1784,7215
3046,56,42057.67716113589,0.049882454526623106,1,412,8384,2119,10091
3047,39,20483.396672851475,0.04433803449729355,1,1506,5961,1694,6149
3048,68,39005.54043635305,0.1472810097673286,0,65,0,0,-65
3049,28,21209.442620992435,0.0768310614279757,1,132,7147,2474,9489
3050,37,66403.12569721346,0.05208736554377158,1,333,7264,3687,10618
3051,38,26173.623680010976,0.02675648242571562,1,154,11069,1732,12647
3052,19,24587.53759051674,0.07380857960036274,1,571,15371,1556,16356
3053,19,21048.35384843432,0.007296826299226051,1,86,11631,3302,14847
3054,44,21247.975594718766,0.080764826916782,1,239,6435,2118,8314
3055,24,24109.54406706215,0.12286226319078089,0,8,0,0,-8
3056,73,22115.95756900275,0.021510940337534375,1,252,6672,2589,9009
3057,35,27588.39569917642,0.039932028328549155,1,16,7795,1516,9295
3058,40,26065.39026952063,0.06948928224054285,0,7,0,0,-7
3059,47,24057.209129323444,0.0886288833495783,0,4,0,0,-4
3060,19,24534.46337976267,0.1624320318170592,1,1724,7890,2225,8391
3061,41,20322.276331583904,0.26787825063013765,0,115,0,0,-115
3062,38,26131.74672287667,0.06301863530690953,1,1483,8674,1522,8713
3063,66,21533.302312598607,0.34317025928092126,1,605,7141,3032,9568
3064,31,25976.57578498806,0.012708701705654604,0,120,0,0,-120
3065,67,34053.302331318795,0.13821028650120706,0,62,0,0,-62
3066,34,32314.83843847823,0.05277748921250354,1,1736,5728,1785,5777
3067,26,21340.61580236999,0.01203093694818013,1,311,5648,1969,7306
3068,49,30137.350189179087,0.05663490887807073,1,1276,5681,1452,5857
3069,20,24750.323419981047,0.12936575980972848,1,295,5272,1856,6833
3070,19,21710.493151852548,0.11177474135008708,1,896,7807,1892,8803
3071,56,21794.620985134054,0.20949439143752527,1,382,10522,1672,11812
3072,59,20590.049800886543,0.12939604068998345,1,1439,5286,1764,5611
3073,20,20280.62502421711,0.003860900304936134,1,211,6064,1379,7232
3074,38,26461.81580483739,0.08213725458511992,1,395,5597,1724,6926
3075,20,25915.018832366233,0.0023444810843363064,0,64,0,0,-64
3076,71,39833.56189165184,0.20701504185864336,1,1257,10253,1412,10408
3077,27,21438.195833209218,0.16603445683463866,0,54,0,0,-54
3078,57,20928.815893383813,0.06564966064563943,1,432,6268,2635,8471
3079,23,28350.38864677725,0.20827511817595262,1,312,18989,4488,23165
3080,24,25926.99227669437,0.29993030124396386,1,286,8359,1651,9724
3081,28,36475.299334376235,0.05785850483386028,1,292,7030,2747,9485
3082,20,31609.266248744334,0.20856547094991,1,336,12609,2006,14279
3083,21,28698.02531287114,0.09479340980599375,1,533,8599,2667,10733
3084,35,28491.736123528884,0.10350917807816822,1,2004,8034,2448,8478
3085,64,22539.764334469048,0.30287880498453723,1,112,7668,1459,9015
3086,69,22460.808117992954,0.06636926913439353,1,161,7663,1593,9095
3087,48,23640.443248607935,0.2564552491717602,1,71,7513,1408,8850
3088,29,22144.851511770685,0.06467502376254385,1,75,16114,1807,17846
3089,75,46558.043370946856,0.10895563868404408,1,317,9375,2062,11120
3090,47,35637.80552309118,0.08664313109761035,1,2076,8422,1865,8211
3091,21,20618.22460500859,0.03868145572946538,1,468,5271,1738,6541
3092,18,30830.19700008123,0.04715299215265642,1,137,6901,1403,8167
3093,65,23186.062686816826,0.2783446384052825,1,816,5941,2918,8043
3094,26,31176.709988550367,0.2353077652450465,0,4,0,0,-4
3095,23,25641.62174842869,0.03385191419526765,1,1026,5313,1409,5696
3096,53,28714.158533499594,0.05677671366346558,1,90,7993,2646,10549
3097,60,28848.31866475639,0.11673425492534018,0,25,0,0,-25
3098,43,21141.979926371216,0.33733296402821494,1,123,5411,1523,6811
3099,69,22915.535822020604,0.13827511288392047,1,966,7804,1962,8800
3100,35,21314.684503741755,0.028766934169027543,1,604,9496,1382,10274
3101,20,20644.031817626477,0.2479016622034581,1,89,5886,1442,7239
3102,68,34226.32421314876,0.006392146504043797,1,1574,6078,1915,6419
3103,54,21227.265389640816,0.005854991644158241,1,955,14765,1349,15159
3104,40,20716.788500854258,0.03134331597340103,1,428,29361,1504,30437
3105,75,33358.83724240098,0.24960896851982856,0,38,0,0,-38
3106,36,21017.9071481176,0.10293699156862664,0,13,0,0,-13
3107,26,23214.79582159013,0.01413289524419342,1,1768,5325,1364,4921
3108,24,29622.917054772184,0.15774943942084962,0,137,0,0,-137
3109,31,37507.73870924281,0.1742822058626574,1,732,10188,1478,10934
3110,19,32842.301120833836,0.06736390973279002,0,50,0,0,-50
3111,37,46286.802287530576,0.3423316642417643,0,132,0,0,-132
3112,53,25908.27431266512,0.028450537948436216,1,434,15207,1996,16769
3113,61,23248.72058961823,0.1450059637250933,0,21,0,0,-21
3114,25,21305.896987763812,0.12822876176954218,1,1164,11111,2601,12548
3115,37,30473.10870541019,0.02285394179416346,1,199,5373,1861,7035
3116,41,20766.61250265888,0.2291085183390114,1,150,7982,1740,9572
3117,35,35711.50358924451,0.05147400492002519,1,685,6372,1492,7179
3118,52,27308.40842013872,0.3157606891800541,1,14,5511,1753,7250
3119,19,23925.475811326796,0.06517295555991169,1,422,13489,1388,14455
3120,32,20744.34335843745,0.02137447560159717,1,260,9977,1533,11250
3121,70,23323.630132875696,0.44629550658792444,0,18,0,0,-18
3122,51,20945.764116359664,0.04756580975410039,1,9,7002,1629,8622
3123,30,34734.71540403721,0.09621068797347958,1,291,7793,1418,8920
3124,44,21289.035097756,0.5807463035836938,1,246,11022,1688,12464
3125,38,20992.52005087716,0.14210036568346987,1,611,5701,1937,7027
3126,41,41043.15467407595,0.04453926433375377,1,910,81514,2275,82879
3127,53,39950.59314861409,0.3542115075183402,0,38,0,0,-38
3128,46,21065.33639007368,0.057091428785076045,1,75,5598,1666,7189
3129,37,26046.036698456075,0.20224023177617143,1,396,5807,3603,9014
3130,44,24758.36186451522,0.15089620270351772,1,2128,24461,1368,23701
3131,40,21367.050794815576,0.07247227160904357,1,528,13611,2424,15507
3132,69,39156.071781450795,0.137292557732317,0,39,0,0,-39
3133,65,20337.166749081014,0.0718078507413213,0,70,0,0,-70
3134,21,22750.05361813422,0.01490320353235365,0,58,0,0,-58
3135,42,26847.400687235593,0.06745542953821666,1,577,5684,1556,6663
3136,25,27713.081535107292,0.11602222858497033,1,148,6413,1356,7621
3137,23,20496.458050442685,0.025128149967588876,0,53,0,0,-53
3138,46,23707.927137372608,0.0313811887902218,1,168,6577,2206,8615
3139,45,27989.906426712983,0.08965008614684207,1,549,6139,1411,7001
3140,21,22973.47576011209,0.28039260999244353,1,288,8987,1575,10274
3141,34,38575.79708144413,0.000460790534360197,0,57,0,0,-57
3142,64,21694.31406561785,0.062198907476635396,1,630,5256,4676,9302
3143,38,21124.604662173635,0.4621436700248267,1,367,7674,2144,9451
3144,53,21610.04245823149,0.08862449040224474,1,286,10837,2273,12824
3145,35,29495.416979672147,0.028559534823490967,0,16,0,0,-16
3146,68,26624.227603918705,0.3407502522627929,1,940,11036,1526,11622
3147,59,38303.51878490553,0.19619160731315954,1,678,7722,1659,8703
3148,25,22164.484404458417,0.14829556599719787,0,118,0,0,-118
3149,30,28798.984835728337,0.03320430180558082,1,308,8010,1664,9366
3150,28,20234.580944604684,0.09275768779547441,1,666,5630,1346,6310
3151,51,26166.046552493935,0.21952135160132963,1,211,10211,1553,11553
3152,33,23364.241155208125,0.02286952519443764,1,149,12051,1554,13456
3153,59,43280.674053097,0.11345749889264214,1,143,7086,2356,9299
3154,21,29096.032365293726,0.19787737502803623,1,225,5259,1672,6706
3155,23,24637.854263825797,0.047184260306995185,1,1250,6398,2396,7544
3156,47,28123.946636737517,0.06126170197698041,0,12,0,0,-12
3157,30,58791.94032463058,0.2727596025510623,0,33,0,0,-33
3158,41,33150.20513709868,0.12337134957953198,0,1,0,0,-1
3159,64,20414.931450792974,0.16170892001044834,0,49,0,0,-49
3160,22,20850.39588622377,0.09898499156935309,1,1192,12299,1429,12536
3161,21,34299.26586605311,0.013097262738816257,1,368,7603,1338,8573
3162,42,20079.974910668352,0.007758561004368953,1,167,128927,1542,130302
3163,71,26095.70879189911,8.65751289236199e-05,1,2132,6363,1485,5716
3164,52,20257.23868127176,0.07847683196307784,1,1884,5694,1655,5465
3165,20,22132.78396006606,0.018558856040100505,1,111,6276,3256,9421
3166,20,23370.769020165113,0.1630119382582979,1,195,6521,1352,7678
3167,21,42752.29927512616,0.09041291586317786,1,78,6019,3445,9386
3168,70,25164.613827979185,0.06037508432125817,1,173,6033,1520,7380
3169,33,98600.66895397837,0.23495604596911868,1,339,6474,2045,8180
3170,40,25931.08001209005,0.06964614851372648,1,476,9754,3021,12299
3171,55,30410.275552135197,0.055120015161207056,1,646,6813,1457,7624
3172,63,22393.693551743192,0.19461273091710382,0,3,0,0,-3
3173,49,93249.08705454809,0.1642124867689559,1,393,5908,4693,10208
3174,52,21484.771462198325,0.3509012237770946,0,175,0,0,-175
3175,24,63257.015189819474,0.009253696353966723,0,83,0,0,-83
3176,57,28287.410026848407,0.10178812636973171,1,1118,8614,2093,9589
3177,41,25527.65375417383,0.06804046348330212,1,270,6252,1445,7427
3178,21,31916.25656661723,0.36404502503097386,0,5,0,0,-5
3179,46,20088.77639480172,0.28374256629809097,0,22,0,0,-22
3180,39,22598.48832390783,0.14815209217651243,1,414,11742,1426,12754
3181,38,20482.62282317291,0.2731964751846472,1,85,35805,2110,37830
3182,21,26786.587915705335,0.0674002571301053,1,215,6612,1383,7780
3183,32,32724.98870350581,0.10825436161943329,1,274,10426,1925,12077
3184,25,36402.08116243791,0.20106890911948821,0,38,0,0,-38
3185,64,22744.014239121163,0.1146563510010102,1,186,22595,1398,23807
3186,33,20779.52437343889,0.24338789752076234,1,435,6577,1690,7832
3187,49,21530.971817245016,0.3988356552132528,1,49,5312,1585,6848
3188,42,89803.3390842708,0.005526068995122033,1,343,5788,2031,7476
3189,57,21801.71840000121,0.05633535893022199,1,1206,5630,4543,8967
3190,33,20617.830284741238,0.03246695938883634,1,1790,5599,1827,5636
3191,24,26616.817326985813,0.11835170553413887,1,37,6193,1387,7543
3192,75,26449.192556719616,0.09147572726301867,1,444,5918,1413,6887
3193,73,24360.258825182467,0.008551709698424132,1,38,8427,1360,9749
3194,29,37780.658419787294,0.1576015830523648,0,4,0,0,-4
3195,66,21550.320062939492,0.07061052334312247,1,279,12552,1425,13698
3196,20,25771.882998860045,0.30094629911013915,1,613,5712,1484,6583
3197,49,20575.790702146045,0.3145093253687842,0,27,0,0,-27
3198,73,29452.41899036557,0.22528876747538631,1,80,19426,1451,20797
3199,73,20548.464250621302,0.044324019632144454,1,300,7501,1430,8631
3200,40,20992.92384374142,0.06691358150046733,1,2417,5631,3345,6559
3201,34,29085.759023099978,0.042083965939342,1,366,6426,1985,8045
3202,72,32042.347159986777,0.11075924711540677,1,352,74286,1806,75740
3203,43,21178.94470859454,0.002008731045452171,1,597,10179,1631,11213
3204,22,28458.082696711117,0.29706361948088406,1,1627,11255,1415,11043
3205,26,22661.751715005343,0.03965340634506719,1,847,18895,1596,19644
3206,24,34708.723689043385,0.02217108435905637,1,1652,6273,1789,6410
3207,20,32527.210229850585,0.004550893551732187,1,672,8837,2867,11032
3208,68,32671.30639991013,0.16523691299384352,0,50,0,0,-50
3209,44,27388.314569378203,0.1362497215339808,1,769,16331,1843,17405
3210,71,20266.64021987261,0.004757911392847962,1,654,8977,2688,11011
3211,72,25948.38738154869,0.09966874905305763,1,599,6689,1996,8086
3212,19,24553.141808186596,0.17738453152120853,1,256,5291,2604,7639
3213,23,21647.75803252928,0.024384505310950464,1,81,6019,4195,10133
3214,63,45292.61216664451,0.03696443915028733,1,14,14994,1936,16916
3215,47,25007.48650749472,0.08797059848719185,0,3,0,0,-3
3216,41,29563.11144910573,0.3258454879397011,1,728,5672,1862,6806
3217,50,21025.887423474684,0.17207884594497502,0,113,0,0,-113
3218,21,23208.622826306197,0.0007342357678889215,1,212,6047,3495,9330
3219,33,27379.80395896056,0.03674940185287521,1,160,14835,7532,22207
3220,22,27202.44022179211,0.04931255821563337,1,612,7909,1621,8918
3221,35,20411.385867285317,0.3338078891165193,0,12,0,0,-12
3222,57,24171.383557777855,0.19245343945250293,1,346,5952,1599,7205
3223,54,30014.803439813037,0.2285955829604433,1,142,6052,2990,8900
3224,61,21517.186483928574,0.26300576654362934,1,470,6971,5657,12158
3225,48,20152.36841833064,0.08053103399831354,1,26,6175,1713,7862
3226,33,37172.10254444971,0.3244343938835463,0,29,0,0,-29
3227,47,24075.36150733165,0.38672455306269743,1,507,13096,1443,14032
3228,20,31598.843340621235,0.04891540354582596,1,511,14194,1396,15079
3229,30,48992.08720802434,0.07095578144043836,1,581,5392,2819,7630
3230,22,20063.368577068446,0.11381392050379097,0,65,0,0,-65
3231,29,20400.840757754282,0.1331860537542019,1,542,10973,2236,12667
3232,19,28622.040539748283,0.18943827846403272,1,198,7068,2939,9809
3233,35,29915.593933159944,0.28051816883789354,1,201,6657,1506,7962
3234,41,21672.66567438857,0.4466398006924098,0,45,0,0,-45
3235,52,38582.75099162409,0.018400828448313863,1,267,5730,2246,7709
3236,21,23897.9629151332,0.1510150137173543,1,1045,6906,1407,7268
3237,36,24518.417153913633,0.272421497151351,1,107,8204,1383,9480
3238,21,24724.375699685363,0.03612651762051423,1,278,9637,1698,11057
3239,58,27875.99949548227,0.4820003374124892,1,305,7609,2083,9387
3240,27,25078.814964829544,0.030578812734836397,1,211,7984,1581,9354
3241,35,24151.336759109043,0.0366005351321268,0,10,0,0,-10
