ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2130,46,33383.72537015204,0.2039396563634046,1,38,12582,1564,14108
2131,22,20743.397637087262,0.05893403316204457,1,184,6751,4642,11209
2132,34,27337.023667332593,0.1563467079504467,1,128,7014,1965,8851
2133,18,28798.289662530617,0.08734800742735949,1,1342,5974,1922,6554
2134,48,32878.46527640289,0.021780490203741728,1,46,6201,4286,10441
2135,43,37981.55503776684,0.04308919154847859,1,311,7811,2548,10048
2136,26,21250.96487311126,0.033415678920950605,1,36,5252,1608,6824
2137,44,22996.185758392596,0.003337868868801494,1,2141,5410,1824,5093
2138,41,36742.25502924487,0.4020448753015147,1,621,5588,1497,6464
2139,37,26192.840185266745,0.030317158521960014,1,532,5976,1710,7154
2140,26,20341.837500019636,0.009490110308999867,0,66,0,0,-66
2141,33,20990.11828195202,0.013696023990666955,1,632,6429,2512,8309
2142,53,42169.344902009616,0.05805206242426249,1,261,12475,1848,14062
2143,37,20995.32219887319,0.015619655419769198,1,49,9852,1545,11348
2144,30,23811.078638860592,0.005866482202009047,1,164,8999,1928,10763
2145,21,23653.955642993616,0.11396359360030625,1,1984,6784,2453,7253
2146,26,26398.111232638857,0.29985393634990554,0,6,0,0,-6
2147,60,33229.581760243884,0.0013524583741939245,1,278,21099,1690,22511
2148,19,34206.72948192029,0.042139692450595075,1,42,8265,2758,10981
2149,26,25735.49196431715,0.07797043062670948,1,646,11011,3082,13447
2150,72,21356.45036938153,0.0053213489667035116,1,163,10025,1550,11412
2151,25,29615.214138304058,0.3199670213719543,1,292,21778,1521,23007
2152,66,21115.626498617832,0.1566885890047164,0,177,0,0,-177
2153,50,60224.78507112136,0.19942917011379507,0,5,0,0,-5
2154,30,30861.990028592903,0.02660319047807185,1,623,7025,1651,8053
2155,37,36784.710418753384,0.08038308080799317,0,2,0,0,-2
2156,22,22994.57743736449,0.09543392197004015,1,186,6746,1512,8072
2157,46,25935.862330383614,0.3599433463916356,1,83,32483,1756,34156
2158,46,20954.554295743048,0.028669942343845102,1,272,5860,1870,7458
2159,31,23738.551069881367,0.015357659890817008,1,451,20328,2242,22119
2160,36,25847.20919702546,0.004264143859297529,0,38,0,0,-38
2161,26,23736.63474611119,0.05293977265296854,0,13,0,0,-13
2162,23,22121.700350677926,0.11014795046548499,1,268,12985,1953,14670
2163,21,44721.01337780488,0.15930695347382426,1,46,7677,3152,10783
2164,59,53377.943966852305,0.22153964049511032,1,2166,7165,2611,7610
2165,53,48825.699775737376,0.20159585868806568,1,88,6717,3929,10558
2166,49,24442.32345087557,0.06787500890932902,1,2004,6409,1944,6349
2167,66,29442.70833976198,0.24170649014277146,1,107,7770,1904,9567
2168,22,21776.18143702474,0.09797571502739466,1,434,23815,1523,24904
2169,58,31177.413326995906,0.0902965417424534,1,72,7780,2573,10281
2170,60,42186.57122892994,0.13126165313776503,1,1312,5672,4147,8507
2171,65,25775.102103202986,0.18591166839270748,0,42,0,0,-42
2172,47,22941.69227896168,0.10156837905567791,1,604,6362,2152,7910
2173,42,20927.43748127951,0.32336681996667965,1,552,5287,2080,6815
2174,21,24943.64358102177,0.07930010536721822,1,340,28246,1960,29866
2175,33,31507.34209417496,0.04799713055819682,1,765,38399,1660,39294
2176,42,20292.72304962502,0.10503649578856164,1,416,6218,2741,8543
2177,24,21112.836243061844,0.14362238196614716,1,192,5309,2122,7239
2178,28,27525.253411579328,0.07155984746395427,0,13,0,0,-13
2179,24,22051.2327665132,0.010940094454398728,1,395,5679,2536,7820
2180,49,25634.30138651772,0.09540509735021396,0,27,0,0,-27
2181,31,21418.561925683116,0.027613803137423086,1,82,6341,1862,8121
2182,65,22589.514042412306,0.14132618456527477,1,688,5419,3135,7866
2183,25,64802.78551063188,0.1063222816506372,0,5,0,0,-5
2184,28,20707.497479159418,0.15699761365951412,0,97,0,0,-97
2185,39,21745.394631205287,0.02461866014832534,1,407,5480,1571,6644
2186,29,28750.930078822967,0.10216955368137995,1,453,5644,1511,6702
2187,40,29943.33772407327,0.3164139339580961,1,673,10587,2083,11997
2188,18,25393.280275754707,0.3889259516172607,1,1761,10961,1678,10878
2189,40,37055.70825762608,0.01370737797433873,1,115,7352,1604,8841
2190,48,26482.467586896564,0.09853522578986378,1,726,11360,2250,12884
2191,18,29369.615733231072,0.13011806913796525,0,125,0,0,-125
2192,24,39636.9195645379,0.06677113888477904,1,1518,6050,2002,6534
2193,62,20829.279295991626,0.014422703244089315,1,165,5330,2124,7289
2194,19,21276.058966882658,0.09737710529077141,0,4,0,0,-4
2195,34,20647.380445399038,0.11467019377526409,1,276,7406,1639,8769
2196,26,30276.058738198102,0.07742065992751962,0,95,0,0,-95
2197,53,20965.998281467688,0.03906822074011547,1,1169,5365,1638,5834
2198,20,28057.482599580362,0.27039844860049356,1,447,5844,3627,9024
2199,18,22644.850178871435,0.04443597732630236,1,651,5715,1526,6590
2200,27,26105.778108347306,0.09544785044914499,1,581,7350,1827,8596
2201,69,27131.232785231477,0.2509000876746537,1,786,6058,3278,8550
2202,37,27903.864833574782,0.17372401480553026,1,809,7937,2001,9129
2203,38,27279.710342315157,0.1808930584685797,1,307,8184,1826,9703
2204,55,29935.454589132743,0.2564731180250125,1,722,7280,1664,8222
2205,22,36291.837257314306,0.006289258290429523,1,105,12643,1950,14488
2206,50,20052.030602490016,0.06310793227444006,1,77,5617,1594,7134
2207,18,20288.940891861825,0.09328264361733497,1,60,6583,1697,8220
2208,18,22395.657543040325,0.3100078803283121,0,52,0,0,-52
2209,18,26194.662793403248,0.02401218938103458,1,950,6818,2809,8677
2210,57,21111.401093166678,0.19567187349958556,0,32,0,0,-32
2211,32,23358.98371976318,0.061029292481218606,0,36,0,0,-36
2212,19,32247.33842905314,0.23730974914495567,1,144,13506,2644,16006
2213,30,22822.88736981803,0.02462595141876327,1,553,9009,1882,10338
2214,51,25763.5064788309,0.05249319089479889,1,747,6835,2140,8228
2215,33,21234.6158919275,0.04540055985451499,0,2,0,0,-2
2216,26,30512.68989440001,0.06458474501893684,1,208,5941,2490,8223
2217,25,22759.8675729812,0.08119757232442908,1,491,14182,1571,15262
2218,53,34986.17610329173,0.007950066801426877,1,177,7077,1688,8588
2219,62,23386.02653098337,0.14845132116829368,1,264,5726,1449,6911
2220,24,54333.42759748597,0.15815242106493385,1,44,11386,1621,12963
2221,19,37438.51522183528,0.27585127112029767,0,34,0,0,-34
2222,68,22667.304416053554,0.035460607484482126,1,611,5932,1858,7179
2223,29,54353.46542383337,0.40985315773489644,0,22,0,0,-22
2224,37,48059.54924284297,0.2770519000168634,1,812,5270,2051,6509
2225,20,21626.482918524933,0.05206916940147344,0,8,0,0,-8
2226,35,22555.383706273617,0.11977230334045454,1,1171,9672,1551,10052
2227,50,31837.967387002926,0.039723767159768844,0,3,0,0,-3
2228,35,21438.78148538257,0.06525250936734914,1,207,11248,2139,13180
2229,42,26862.092990006557,0.25237456729504476,1,316,5428,1614,6726
2230,71,30064.923418794384,0.041627853868057695,0,16,0,0,-16
2231,32,27348.812870578684,0.07341847229028896,1,193,17863,1563,19233
2232,38,20121.18957928917,0.004399943151328657,1,886,6244,1682,7040
2233,18,20108.144674284882,0.042446702098885965,0,6,0,0,-6
2234,50,22280.444185860662,0.39746462528301313,1,240,7648,1544,8952
2235,70,24764.845335960177,0.07831616396886631,0,9,0,0,-9
2236,40,29584.48400454328,0.07319815282494896,0,108,0,0,-108
2237,32,27173.935115848242,0.04570733094052936,1,604,8847,1972,10215
2238,37,23604.436423339645,0.24439320093233355,0,25,0,0,-25
2239,29,20645.150697835226,0.03182083460543335,0,50,0,0,-50
2240,33,26884.376994589144,0.20553626429930497,0,28,0,0,-28
2241,59,21969.1451865577,0.2599574320141676,1,187,9217,1650,10680
2242,69,22259.382544218028,0.015300573940065386,1,149,7715,1470,9036
2243,37,23816.331889144218,0.3533078067373565,1,20,11930,2554,14464
2244,45,23139.83913287209,0.0855866570962493,0,38,0,0,-38
2245,66,26487.845991659622,0.17697300478175734,0,21,0,0,-21
2246,36,21555.680870494292,0.06615295919352782,1,1447,23984,1447,23984
2247,28,21056.17410950902,0.24085469173787735,0,43,0,0,-43
2248,59,29480.331681771753,0.017712748755959046,1,236,8224,2268,10256
2249,24,32608.88633702768,0.045903081426587077,1,1292,6461,1744,6913
2250,19,21064.16129755948,0.1977848027167212,0,3,0,0,-3
2251,32,20846.641020974203,0.19031372138337438,1,197,6518,2424,8745
2252,42,21386.48304403634,0.03697310025405268,1,214,18417,4860,23063
2253,38,32665.296201254154,0.01844148918451495,1,426,5472,1807,6853
2254,31,22393.793366959544,0.36588379646454033,1,72,8246,1493,9667
2255,26,25062.89570123616,0.2425263826294035,0,40,0,0,-40
2256,71,39244.27111752434,0.37930213548636993,0,41,0,0,-41
2257,18,25350.06015836574,0.04608578148353636,1,1779,6261,2184,6666
2258,37,20614.893962740876,0.03565949687070337,1,74,6427,1472,7825
2259,57,26213.90786932553,0.191934126341889,1,1244,6241,1539,6536
2260,65,24346.524486929993,0.21235559429184497,0,39,0,0,-39
2261,44,24150.919056006704,0.29147268302692264,1,564,13892,10206,23534
2262,19,83213.36094608679,0.04701224907551843,1,326,9238,1612,10524
2263,31,28839.63879973406,0.056367738648299096,1,450,6432,1456,7438
2264,19,29520.711639840927,0.07357783333240543,1,913,6700,1679,7466
2265,34,24757.797306429347,0.066305699541528,1,193,17726,1790,19323
2266,31,23054.30669062753,0.03959063679902318,1,462,11046,6089,16673
2267,73,23689.529881426362,0.005956868508629955,1,172,6200,1528,7556
2268,75,28388.891291339456,0.026121502913772236,1,56,16012,1500,17456
2269,32,28361.89002838748,0.11407394022863539,1,36,6170,1738,7872
2270,53,36691.17117216654,0.13762098023399433,1,204,5304,1633,6733
2271,20,38720.80400081817,0.08351136459750808,0,186,0,0,-186
2272,30,24275.833270284464,0.14138617753733299,1,148,5784,1619,7255
2273,18,20064.575253471037,0.038537259694572605,0,36,0,0,-36
2274,72,21761.48482791391,0.4093953011656788,0,17,0,0,-17
2275,27,27011.464766995276,0.0017662534844570463,1,228,5550,1667,6989
2276,56,123493.64020363952,0.06986657254768083,1,710,5906,1550,6746
2277,19,37469.78343609277,0.4623374015656614,0,49,0,0,-49
2278,67,35366.236941576244,0.10015789487797866,1,133,5599,1594,7060
2279,59,20206.24466502353,0.2231187192524668,1,1704,6418,1558,6272
2280,21,37349.183537611905,0.06592480693242574,1,472,6243,3581,9352
2281,32,20278.81618037353,0.30370590856987634,1,694,6952,1483,7741
2282,60,23342.07447063896,0.4565602257214532,1,20,7298,1483,8761
2283,38,24011.92518964714,0.3571581353032414,0,84,0,0,-84
2284,43,24625.282329594276,0.04439615297251449,1,561,6743,2220,8402
2285,59,22463.657579430477,0.020837501422216652,1,161,6410,1559,7808
2286,57,23353.804303461897,0.05378807384452118,1,285,8303,1525,9543
2287,61,22540.352156646513,0.19168546686929294,1,346,9127,3099,11880
2288,68,21132.65984479986,0.06333509138730191,1,767,10954,1501,11688
2289,69,20753.465883435376,0.36680782742948714,1,291,6740,2006,8455
2290,33,22928.522143801743,0.05981126624694885,1,398,5494,3395,8491
2291,54,23515.308457399526,0.01798657328935748,1,195,17921,1724,19450
2292,51,36403.40260975806,0.13331378340188307,1,153,5558,1698,7103
2293,18,28158.16827070635,0.08408893501940028,1,491,12354,1769,13632
2294,48,28463.48549901227,0.007954522817930607,1,425,5895,1749,7219
2295,19,21066.1972588634,0.04437180261971646,1,211,8368,2020,10177
2296,37,25098.169805514735,0.00028314875591430727,1,858,8639,3254,11035
2297,33,28829.39206194198,0.01524317705495286,0,45,0,0,-45
2298,39,22009.784996998114,0.31255543832463173,1,278,12161,10535,22418
2299,25,25266.11391127291,0.07500194080457102,1,240,7337,5612,12709
2300,21,23222.628161059347,0.219333133224188,1,2160,6865,1699,6404
2301,38,21690.720449368197,0.28817253345776683,1,821,11465,1565,12209
2302,70,31866.693529353466,0.17117645770151982,1,494,11234,1692,12432
2303,54,27156.159816861797,0.11997998054372737,0,3,0,0,-3
2304,39,40030.641929980426,0.24083207064598147,1,434,16336,1643,17545
2305,69,26095.245548929484,0.0611776897106564,0,82,0,0,-82
2306,56,27600.01958546413,0.004551163113543654,1,80,7337,1770,9027
2307,24,32116.942546874136,0.0918659127783378,1,465,5606,3290,8431
2308,57,56162.5732490332,0.06320739706099973,0,29,0,0,-29
2309,46,24400.429581786073,0.07672198174532409,1,232,6155,2381,8304
2310,26,21612.23112744234,0.21921246224599455,0,180,0,0,-180
2311,31,22520.879612540615,0.33438710079771494,0,32,0,0,-32
2312,23,25114.407590077466,0.09015636652597181,1,104,5794,1876,7566
2313,19,26734.251755858284,0.09114247503491986,1,132,8621,1794,10283
2314,32,20265.438652305682,0.2617754335464089,1,292,5401,2008,7117
2315,33,25360.605087640775,0.039967924268635865,1,234,8271,1503,9540
2316,60,22924.51193732687,0.22419909401207658,1,865,8388,1710,9233
2317,50,25510.842641423817,0.2985557770491928,1,39,7189,3704,10854
2318,67,41629.778055026276,0.060923075891952165,1,766,13740,1791,14765
2319,54,29397.446742653065,0.2294941238334881,1,445,7690,2186,9431
2320,19,22600.556351734194,0.5188567124812732,1,909,6217,2090,7398
2321,71,20881.195576689955,0.12097199843835345,0,86,0,0,-86
2322,39,23309.155555423313,0.030163811816033368,1,728,5858,1571,6701
2323,70,23849.811288214285,0.07154461212825101,1,50,5376,1455,6781
2324,19,22552.90532508306,0.2848342156968312,1,181,13529,2733,16081
2325,34,34671.8497850627,0.1945844686317331,1,221,5422,2733,7934
2326,53,37361.09567426834,0.19855852913284425,0,10,0,0,-10
2327,49,30296.955938503997,0.32127976266734287,1,907,18281,1583,18957
2328,26,30041.629818781355,0.06892461063299625,1,109,8806,1621,10318
2329,24,23277.493645064395,0.1446004085228096,0,58,0,0,-58
2330,62,26471.4974342081,0.09761898173558624,1,836,7019,1608,7791
2331,52,22561.363274593816,0.27931745627934035,1,107,11516,3151,14560
2332,62,26254.546726497396,0.24510534539884285,0,14,0,0,-14
2333,60,23955.26718765502,0.10977620888364366,0,21,0,0,-21
2334,61,24725.95212701505,0.058349074614046835,1,1299,7391,2034,8126
2335,44,23149.3349109452,0.23736138037879975,1,435,30981,3102,33648
2336,20,24287.601744525426,0.06960165799546743,1,178,9440,2912,12174
2337,38,23364.193516242947,0.25439880762223066,1,955,5857,1876,6778
2338,36,21507.268626759615,0.029088748522341695,1,204,5508,1837,7141
2339,60,22362.609540214857,0.015052376936187079,1,231,6416,1586,7771
2340,55,20255.125824575087,0.31599776465056933,0,2,0,0,-2
2341,27,37946.92244645395,0.305876191607911,1,1807,12254,2211,12658
2342,67,36611.97827572971,0.03872838435860646,0,3,0,0,-3
2343,74,24187.78646281428,0.007572493475841704,1,525,14551,1498,15524
2344,43,23014.00356317508,0.2847085536373438,1,214,5847,4210,9843
2345,28,20512.989896584073,0.47444353747447654,0,12,0,0,-12
2346,52,22875.64625565153,0.2735569571115913,1,929,5256,2173,6500
2347,38,28475.050833596146,0.03112007484279633,1,82,11891,1578,13387
2348,26,21599.14659820463,0.11923441621533383,1,746,5387,2482,7123
2349,41,56367.892105170395,0.38042052480047084,0,14,0,0,-14
2350,41,28386.397990971098,0.011436338207551758,1,202,10883,1483,12164
2351,40,20287.769332925363,0.22935810058818104,1,162,9056,2313,11207
2352,28,21714.33739863437,0.16629590079995743,1,631,10155,3003,12527
2353,36,25111.57841914095,0.3339705816423288,0,42,0,0,-42
2354,55,23595.169575783337,0.0396829016312612,1,489,15516,4125,19152
2355,18,33520.73062230407,0.01483668597133042,1,336,5484,1573,6721
2356,25,23886.81476383178,0.28371554719993936,1,218,12374,1472,13628
2357,59,21498.467142654048,0.10449423215740207,1,397,5449,2088,7140
2358,34,27509.316158756603,0.20638060718458498,0,7,0,0,-7
2359,25,21532.068235178085,0.158972915696872,1,834,6708,1955,7829
2360,50,23271.352392745866,0.05264335473504275,1,879,19623,1504,20248
2361,23,30897.448366828205,0.00223371214461732,1,293,14087,1724,15518
2362,18,24122.28525419259,0.13713485080731472,1,732,5544,1694,6506
2363,40,26119.300875646324,0.35393211138494435,1,1302,6313,1935,6946
2364,20,27007.51480157304,0.11288886549623421,1,643,8109,2363,9829
2365,22,31576.10882649723,0.1076662296893028,1,1213,6538,1851,7176
2366,34,21118.17316098199,0.10011480559136769,1,1307,6413,4985,10091
2367,41,30992.947967278273,0.2791957197235166,0,48,0,0,-48
2368,56,20951.5903385806,0.07283909287097466,0,24,0,0,-24
2369,46,27097.0164367485,0.20190957341786014,0,3,0,0,-3
2370,38,20665.46599262633,0.029170641582514128,1,1180,39756,1448,40024
2371,31,21692.025285391097,0.1855115135255086,1,532,6606,1496,7570
2372,46,31661.010025680916,0.27641057019643767,1,341,7799,2408,9866
2373,61,20734.994773736773,0.10963535564650255,0,17,0,0,-17
2374,23,36735.61041563351,0.05032620486806056,1,242,24437,2009,26204
2375,48,24783.607577470964,0.11666334979985307,1,641,6062,5508,10929
2376,25,29749.221735450894,0.11753267362915135,1,1026,12749,1641,13364
2377,22,31559.42845822322,0.03959377669716153,0,32,0,0,-32
2378,25,28592.577079263516,0.00174454838307999,1,7,6788,1517,8298
2379,36,21827.72315633111,0.04262703141543087,1,657,5962,2009,7314
2380,21,28966.069951965233,0.42194632373717483,0,33,0,0,-33
2381,25,23332.716604480192,0.06190021845164779,0,6,0,0,-6
2382,63,29083.48819529867,0.27259655977662806,0,119,0,0,-119
2383,22,26762.585969163785,0.2827914078995391,1,30,8801,2210,10981
2384,31,34090.1408866092,0.2570907329843285,1,504,6420,1612,7528
2385,59,32443.771504735876,0.2100438658717967,1,408,25594,4295,29481
2386,32,21458.328876310254,0.2658926402789151,0,62,0,0,-62
2387,27,23163.475790250457,0.21311177581925483,1,88,6210,2911,9033
2388,38,31514.5731042568,0.01118316028489986,1,279,11509,1687,12917
2389,22,21575.40135554302,0.10651359606674707,1,1495,5424,1453,5382
2390,45,27911.767386286596,0.0342724991681437,1,306,6432,3201,9327
2391,21,20143.21673800169,0.2047107712572835,1,279,7336,1566,8623
2392,75,21792.305627699916,0.043407877395829214,1,454,5567,1935,7048
2393,45,85326.95464931203,0.122979298169953,1,136,5243,2296,7403
2394,22,21060.103324363336,0.03836414650687836,1,204,7211,1487,8494
2395,36,23550.70694713405,0.11706225246198654,0,38,0,0,-38
2396,39,21260.073713638383,0.11050024842712047,1,51,8848,1621,10418
2397,68,20738.26827637716,0.09556950099784446,1,742,16091,1971,17320
2398,55,22145.54822874048,0.0407883886531397,1,1624,5251,1771,5398
2399,43,20982.37476512765,0.006168879306360183,0,25,0,0,-25
2400,52,32773.534439016155,0.047751554510758534,1,630,8015,1935,9320
2401,70,30048.368420462102,0.4762160036105584,0,64,0,0,-64
2402,27,37384.664969602076,0.09887803354370026,1,846,8009,1536,8699
2403,39,20492.318852363474,0.03574822415937794,1,380,7729,3181,10530
2404,26,46947.19962832573,0.22472109906462825,1,417,19139,1462,20184
2405,20,37857.17024180925,0.11684217634468692,1,247,5504,3353,8610
2406,33,21160.249570203305,0.023038559335043087,1,879,12598,1488,13207
2407,26,26910.611333984845,0.04483619953781811,0,4,0,0,-4
2408,69,21186.024809707113,0.055203175398825806,1,809,6634,1462,7287
2409,24,27175.50035722236,0.001993667565835004,1,569,5837,1482,6750
2410,52,30056.97014579098,0.019275378192432902,1,180,6748,1659,8227
2411,52,57674.10190520602,0.07810882656924728,0,6,0,0,-6
2412,52,22046.776976881014,0.019219413476532155,0,35,0,0,-35
2413,35,22251.534357623405,0.0070378117955660095,0,15,0,0,-15
2414,43,27707.14667858807,0.13374100319887833,1,266,10778,2266,12778
2415,28,23465.30149058809,0.03037856363772042,0,61,0,0,-61
2416,61,35437.98554906861,0.11130394929448881,0,98,0,0,-98
2417,27,33806.67638353057,0.15198338329607372,0,0,0,0,0
2418,52,91624.916059996,0.4599960872671344,1,610,5622,1493,6505
2419,28,33640.68513797985,0.1946633560933179,0,54,0,0,-54
2420,24,47848.103221603276,0.2646202822422036,0,9,0,0,-9
2421,45,32652.608909799066,0.1195548563609809,1,698,6213,2175,7690
2422,42,48354.01790921177,0.04194031646074301,1,1014,7083,4814,10883
2423,42,23621.685080873714,0.47784949131259136,1,659,58642,1471,59454
2424,40,34918.67878130145,0.0963128115777906,1,357,5393,1771,6807
2425,29,25165.653178973564,0.11345704724179936,0,70,0,0,-70
2426,28,34203.11022575171,0.06374297232575837,1,325,15602,1595,16872
2427,53,29600.1658617486,0.1905868092069807,1,269,15301,1644,16676
2428,47,20130.22610309865,0.2797318196944894,1,581,7002,1903,8324
2429,27,20238.712610076353,0.2417286201847621,1,696,5799,3375,8478
2430,29,20966.164578921354,0.03171507051519778,1,714,5304,2613,7203
2431,38,21440.473631324858,0.46215269441507956,1,213,17451,1509,18747
2432,73,25865.61431298563,0.02373243322174181,1,509,8189,1493,9173
2433,30,20155.062089545365,0.23298223927078596,1,295,5404,1829,6938
2434,47,69455.84602338371,0.03677459000637867,1,3252,7114,2149,6011
2435,22,32888.61166701781,0.021945314605587383,1,1208,6098,1510,6400
2436,58,20256.51179277643,0.2059796059922448,0,5,0,0,-5
2437,28,33079.66158830019,0.19739195314865887,0,12,0,0,-12
2438,62,43021.36561797356,0.0800762721190936,0,82,0,0,-82
2439,33,37705.51191517348,0.02344542971461373,1,135,14577,2071,16513
2440,33,26120.12035075789,0.030472863431607117,1,1432,10189,2116,10873
2441,61,20595.922154160337,0.011362232577476181,1,193,6351,1935,8093
2442,20,23061.18442564178,0.34017708888415116,0,16,0,0,-16
2443,23,50736.99543498921,0.060017046410264334,1,949,17190,2069,18310
2444,37,20062.46752829984,0.2908760445606723,1,1695,7191,1544,7040
2445,20,22036.841057515896,0.04415911240644818,1,63,8109,2758,10804
2446,24,22348.94808262017,0.035858267253743595,1,237,5702,1689,7154
2447,28,20430.56001036656,0.15709716081308756,0,1,0,0,-1
2448,20,25031.97418987265,0.2062176351851164,1,735,5652,2561,7478
2449,62,23360.70924246918,0.2415652073450108,0,37,0,0,-37
2450,20,49099.37870093395,0.0996992718247223,1,1842,6388,1707,6253
2451,19,21709.94236768757,0.06536029607180639,1,298,8628,1534,9864
2452,65,20103.212261993835,0.057003702541849076,0,134,0,0,-134
2453,31,21649.270706455518,0.34012975723283567,1,709,7608,2466,9365
2454,34,22854.99438023838,0.04662142074535479,1,1340,17153,1508,17321
2455,35,32311.33094286814,0.051617680199787644,0,63,0,0,-63
2456,21,23531.47094691634,0.09417874655028909,1,692,6932,1716,7956
2457,20,25476.165153185164,0.0803146016256451,1,139,9542,1787,11190
2458,21,23246.436700069407,0.0698413453510304,1,489,5951,1494,6956
2459,41,26193.804835382136,0.0738891041613274,0,32,0,0,-32
2460,69,32353.46231588589,0.10491375660699022,1,1026,6872,1565,7411
2461,26,26868.069844178972,0.18339561474425384,1,254,5638,1643,7027
2462,51,23252.38604440886,0.06913940894036336,1,780,6573,1665,7458
2463,65,21552.4155542926,0.08752259929491932,1,702,9373,1837,10508
2464,32,21060.29900266207,0.09401519187455286,0,0,0,0,0
2465,66,40739.95201676452,0.3937532312280852,1,370,7062,1759,8451
2466,75,23568.643168660597,0.09639760843943816,1,149,8396,10232,18479
2467,55,21808.04043239744,0.08218078042543775,1,243,6219,2194,8170
2468,26,30864.744059146546,0.013270677751262994,1,294,12277,2242,14225
2469,64,26522.48263842961,0.08146001032779768,1,227,15565,2809,18147
2470,71,29236.856133094345,0.21745305756351815,1,480,9800,1483,10803
2471,27,61436.11592918948,0.07609651086690167,1,46,6926,4096,10976
2472,21,37403.24188155316,0.11761190946403534,1,344,11744,1817,13217
2473,47,20335.0994831138,0.02591381230608023,1,29,9028,1580,10579
2474,72,32631.423069380522,0.2930464233150986,1,210,14185,1688,15663
2475,55,21573.388676406707,0.20985495014333075,1,516,9246,1481,10211
2476,63,26398.632864098057,0.06356239740864529,1,654,5714,1886,6946
2477,49,28266.83734001802,0.13233244691671542,0,83,0,0,-83
2478,49,28784.917815623347,0.0731277624796371,1,309,6768,1983,8442
2479,51,24082.759337113603,0.15035642805760407,1,49,8888,1548,10387
2480,39,36805.09521301078,0.09527076914434526,1,509,9665,2439,11595
2481,70,28743.608234259587,0.008592829093644427,1,153,28406,1944,30197
2482,75,25713.86661524263,0.06550500846363413,1,337,6076,1850,7589
2483,41,47970.54361595528,0.013087410352259297,1,324,6077,1679,7432
2484,27,21749.721446725674,0.0010548716143203504,1,630,5586,1685,6641
2485,56,22190.642734513425,0.004014810058169042,1,412,5255,2304,7147
2486,39,34697.326819609494,0.3418788759060536,1,255,15004,1477,16226
2487,21,20538.68779920845,0.017198006295639463,1,188,6289,1583,7684
2488,24,23067.825596092916,0.058202441187084265,1,1128,14710,1756,15338
2489,19,35986.16358602824,0.1286809834098783,1,348,6772,1668,8092
2490,45,30867.918164365714,0.01940547880125144,1,228,7332,1457,8561
2491,34,23319.133815934463,0.14891248949458333,1,1701,5528,1624,5451
2492,50,20223.693953724072,0.059388744654951836,1,264,20342,1705,21783
2493,20,20687.40427352641,0.05041560127520957,1,93,6195,2137,8239
2494,52,52659.11168729469,0.03996511349204574,1,474,18327,1621,19474
2495,41,22596.798044776184,0.30376472616556005,0,30,0,0,-30
2496,29,30842.527117813857,0.1421692231407618,1,187,5715,1578,7106
2497,30,46309.62961539236,0.027968226645966147,0,123,0,0,-123
2498,33,20936.586576152655,0.06223207626152333,1,1553,19745,1517,19709
2499,62,20155.235127244345,0.028944672724224515,1,99,6844,1734,8479
2500,49,27935.844354832516,0.10102021395131631,1,55,6649,1485,8079
2501,42,24244.464162139513,0.14795047543965223,0,5,0,0,-5
2502,54,20596.38225529526,0.1548873280992909,1,114,5634,5459,10979
2503,24,20416.33692879999,0.10365445834931984,1,588,5454,2430,7296
2504,33,58237.42448164241,0.322824786487079,1,134,8494,2691,11051
2505,53,20248.155478991062,0.050892558240666706,1,1256,17121,1572,17437
2506,74,24134.84141526499,0.4779491290327554,1,399,7745,1495,8841
2507,40,21808.310502767006,0.2710250007636255,1,793,6416,2186,7809
2508,52,21640.244274941146,0.05937230471799436,1,241,151830,2245,153834
2509,39,20961.135254528075,0.019074899518608295,1,136,6226,1528,7618
2510,62,70354.80146628236,0.05584643835978903,0,50,0,0,-50
2511,29,47544.54274135745,0.11077112452628476,0,2,0,0,-2
2512,19,21310.128293860103,0.19552794367515872,1,283,5850,5715,11282
2513,40,40211.5335987118,0.0481173008877463,0,80,0,0,-80
2514,40,20671.77624176885,0.1484317868276756,1,1072,7280,3170,9378
2515,24,34142.221183468835,0.16084137926243458,1,298,11637,1804,13143
2516,70,20849.3143159195,0.15924782736791937,1,679,10341,3038,12700
2517,59,32365.681488331513,0.019767514526578454,1,998,5282,2024,6308
2518,66,21767.385308913836,0.2205002520817531,1,365,43119,3142,45896
2519,64,55515.25340085616,0.10517579471377884,1,195,6907,1487,8199
2520,67,63938.71063513082,0.15466649017115255,1,317,11979,2082,13744
2521,75,21206.4017522372,0.034100586168725376,1,1710,7847,2212,8349
2522,44,21015.57637339059,0.2053530700821778,1,683,9049,1634,10000
2523,50,42675.571365998694,0.12689085906177586,1,163,5813,2127,7777
2524,39,21066.953661592834,0.2292685319556269,0,53,0,0,-53
2525,74,22233.064843411943,0.17186499484940826,1,673,5746,2194,7267
2526,40,30468.286305708287,0.15707993615582708,1,68,5597,1863,7392
2527,44,37655.60785575892,0.12383497223788519,1,129,5419,1535,6825
2528,49,20404.85586740143,0.3307781354095759,1,483,5944,1630,7091
2529,61,30077.454189111482,0.02824766753268389,1,263,6693,2482,8912
2530,59,21731.723974645836,0.028752111346921877,1,277,5677,1489,6889
2531,28,26463.00618411655,0.05083330705644424,1,332,10827,2199,12694
2532,61,32428.227298727386,0.26305452754153763,0,26,0,0,-26
